accession,amine,core,leaving_group,parent,score
G5H9U7,3_methoxytyramine,Di,glycine,GDCA,0.0914517417550087
G5H9U7,3_methoxytyramine,Di,taurine,TDCA,0.01641213893890381
G5H9U7,3_methoxytyramine,Tri,glycine,GCA,0.08191914856433868
G5H9U7,3_methoxytyramine,Tri,taurine,TCA,0.05487905442714691
G5H9U7,asparagine,Mono,glycine,GLCA,0.3007594048976898
G5H9U7,asparagine,Mono,taurine,TLCA,0.522720217704773
G5H9U7,asparagine,Di,glycine,GDCA,0.30132466554641724
G5H9U7,asparagine,Di,taurine,TDCA,0.36839258670806885
G5H9U7,asparagine,Tri,glycine,GCA,0.296719491481781
G5H9U7,asparagine,Tri,taurine,TCA,0.33998602628707886
G5H9U7,proline,Mono,glycine,GLCA,0.34358149766921997
G5H9U7,proline,Mono,taurine,TLCA,0.5028810501098633
G5H9U7,proline,Di,glycine,GDCA,0.2266031801700592
G5H9U7,proline,Di,taurine,TDCA,0.23750904202461243
G5H9U7,proline,Tri,glycine,GCA,0.2689306437969208
G5H9U7,proline,Tri,taurine,TCA,0.2568436563014984
G5H9U7,dopamine,Mono,glycine,GLCA,0.13957037031650543
G5H9U7,dopamine,Mono,taurine,TLCA,0.2422025352716446
G5H9U7,dopamine,Di,glycine,GDCA,0.1619889736175537
G5H9U7,dopamine,Di,taurine,TDCA,0.14004340767860413
G5H9U7,dopamine,Tri,glycine,GCA,0.14511078596115112
G5H9U7,dopamine,Tri,taurine,TCA,0.11596820503473282
G5H9U7,gaba,Mono,glycine,GLCA,0.2301427125930786
G5H9U7,gaba,Mono,taurine,TLCA,0.31806570291519165
G5H9U7,gaba,Di,glycine,GDCA,0.20069435238838196
G5H9U7,gaba,Di,taurine,TDCA,0.18935778737068176
G5H9U7,gaba,Tri,glycine,GCA,0.22510835528373718
G5H9U7,gaba,Tri,taurine,TCA,0.2063928246498108
G5H9U7,glyglycine,Mono,glycine,GLCA,0.23360735177993774
G5H9U7,glyglycine,Mono,taurine,TLCA,0.24271443486213684
G5H9U7,glyglycine,Di,glycine,GDCA,0.19182607531547546
G5H9U7,glyglycine,Di,taurine,TDCA,0.12893939018249512
G5H9U7,glyglycine,Tri,glycine,GCA,0.10651925206184387
G5H9U7,glyglycine,Tri,taurine,TCA,0.06824588775634766
G5H9U7,alanine,Mono,glycine,GLCA,0.2976168990135193
G5H9U7,alanine,Mono,taurine,TLCA,0.38691335916519165
G5H9U7,alanine,Di,glycine,GDCA,0.27989262342453003
G5H9U7,alanine,Di,taurine,TDCA,0.22502698004245758
G5H9U7,alanine,Tri,glycine,GCA,0.2548897862434387
G5H9U7,alanine,Tri,taurine,TCA,0.22147074341773987
G5H9U7,arginine,Mono,glycine,GLCA,0.1904381364583969
G5H9U7,arginine,Mono,taurine,TLCA,0.38801783323287964
G5H9U7,arginine,Di,glycine,GDCA,0.22714155912399292
G5H9U7,arginine,Di,taurine,TDCA,0.2861948013305664
G5H9U7,arginine,Tri,glycine,GCA,0.28409039974212646
G5H9U7,arginine,Tri,taurine,TCA,0.29116469621658325
G5H9U7,citrulline,Mono,glycine,GLCA,0.3493257761001587
G5H9U7,citrulline,Mono,taurine,TLCA,0.5434297919273376
G5H9U7,citrulline,Di,glycine,GDCA,0.29810693860054016
G5H9U7,citrulline,Di,taurine,TDCA,0.37007972598075867
G5H9U7,citrulline,Tri,glycine,GCA,0.30924099683761597
G5H9U7,citrulline,Tri,taurine,TCA,0.3358851671218872
G5H9U7,glutamine,Mono,glycine,GLCA,0.32881271839141846
G5H9U7,glutamine,Mono,taurine,TLCA,0.5478740334510803
G5H9U7,glutamine,Di,glycine,GDCA,0.36529189348220825
G5H9U7,glutamine,Di,taurine,TDCA,0.4209652841091156
G5H9U7,glutamine,Tri,glycine,GCA,0.2953717112541199
G5H9U7,glutamine,Tri,taurine,TCA,0.3721209764480591
G5H9U7,histidine,Mono,glycine,GLCA,0.33040380477905273
G5H9U7,histidine,Mono,taurine,TLCA,0.5832853317260742
G5H9U7,histidine,Di,glycine,GDCA,0.3413326144218445
G5H9U7,histidine,Di,taurine,TDCA,0.4425714313983917
G5H9U7,histidine,Tri,glycine,GCA,0.30525606870651245
G5H9U7,histidine,Tri,taurine,TCA,0.4328518211841583
G5H9U7,lysine,Mono,glycine,GLCA,0.2337874472141266
G5H9U7,lysine,Mono,taurine,TLCA,0.3172069191932678
G5H9U7,lysine,Di,glycine,GDCA,0.2642063498497009
G5H9U7,lysine,Di,taurine,TDCA,0.25194472074508667
G5H9U7,lysine,Tri,glycine,GCA,0.2787822186946869
G5H9U7,lysine,Tri,taurine,TCA,0.2579449415206909
G5H9U7,methionine,Mono,glycine,GLCA,0.26701322197914124
G5H9U7,methionine,Mono,taurine,TLCA,0.3818417191505432
G5H9U7,methionine,Di,glycine,GDCA,0.19643568992614746
G5H9U7,methionine,Di,taurine,TDCA,0.2129608392715454
G5H9U7,methionine,Tri,glycine,GCA,0.22484907507896423
G5H9U7,methionine,Tri,taurine,TCA,0.24845032393932343
G5H9U7,ornithine,Mono,glycine,GLCA,0.23349392414093018
G5H9U7,ornithine,Mono,taurine,TLCA,0.3211834132671356
G5H9U7,ornithine,Di,glycine,GDCA,0.24858245253562927
G5H9U7,ornithine,Di,taurine,TDCA,0.2443603277206421
G5H9U7,ornithine,Tri,glycine,GCA,0.2857530415058136
G5H9U7,ornithine,Tri,taurine,TCA,0.2618507444858551
G5H9U7,phenylalanine,Mono,glycine,GLCA,0.3535043001174927
G5H9U7,phenylalanine,Mono,taurine,TLCA,0.5645459890365601
G5H9U7,phenylalanine,Di,glycine,GDCA,0.3638603389263153
G5H9U7,phenylalanine,Di,taurine,TDCA,0.44144007563591003
G5H9U7,phenylalanine,Tri,glycine,GCA,0.3195931911468506
G5H9U7,phenylalanine,Tri,taurine,TCA,0.3834242522716522
G5H9U7,serine,Mono,glycine,GLCA,0.37613287568092346
G5H9U7,serine,Mono,taurine,TLCA,0.5278264880180359
G5H9U7,serine,Di,glycine,GDCA,0.34027186036109924
G5H9U7,serine,Di,taurine,TDCA,0.438662052154541
G5H9U7,serine,Tri,glycine,GCA,0.33172282576560974
G5H9U7,serine,Tri,taurine,TCA,0.3637281060218811
G5H9U7,threonine,Mono,glycine,GLCA,0.3492841124534607
G5H9U7,threonine,Mono,taurine,TLCA,0.4997090697288513
G5H9U7,threonine,Di,glycine,GDCA,0.3584364652633667
G5H9U7,threonine,Di,taurine,TDCA,0.43488121032714844
G5H9U7,threonine,Tri,glycine,GCA,0.28510552644729614
G5H9U7,threonine,Tri,taurine,TCA,0.3421432375907898
G5H9U7,tryptamine,Mono,glycine,GLCA,0.14370021224021912
G5H9U7,tryptamine,Mono,taurine,TLCA,0.15064580738544464
G5H9U7,tryptamine,Di,glycine,GDCA,0.1665133237838745
G5H9U7,tryptamine,Di,taurine,TDCA,0.16104350984096527
G5H9U7,tryptamine,Tri,glycine,GCA,0.17028957605361938
G5H9U7,tryptamine,Tri,taurine,TCA,0.14066362380981445
G5H9U7,cadaverine,Mono,glycine,GLCA,0.2886902391910553
G5H9U7,cadaverine,Mono,taurine,TLCA,0.33778733015060425
G5H9U7,cadaverine,Di,glycine,GDCA,0.26576414704322815
G5H9U7,cadaverine,Di,taurine,TDCA,0.25153595209121704
G5H9U7,cadaverine,Tri,glycine,GCA,0.2626964747905731
G5H9U7,cadaverine,Tri,taurine,TCA,0.24345923960208893
G5H9U7,putrescine,Mono,glycine,GLCA,0.26773321628570557
G5H9U7,putrescine,Mono,taurine,TLCA,0.4045448303222656
G5H9U7,putrescine,Di,glycine,GDCA,0.2510852515697479
G5H9U7,putrescine,Di,taurine,TDCA,0.25149887800216675
G5H9U7,putrescine,Tri,glycine,GCA,0.2182043343782425
G5H9U7,putrescine,Tri,taurine,TCA,0.2221764624118805
G5H9U7,2_aminophenol,Mono,glycine,GLCA,0.3385280966758728
G5H9U7,2_aminophenol,Mono,taurine,TLCA,0.44088464975357056
G5H9U7,2_aminophenol,Di,glycine,GDCA,0.3453308343887329
G5H9U7,2_aminophenol,Di,taurine,TDCA,0.42612424492836
G5H9U7,2_aminophenol,Tri,glycine,GCA,0.30982834100723267
G5H9U7,2_aminophenol,Tri,taurine,TCA,0.3603031635284424
G5H9U7,serotonin,Mono,glycine,GLCA,0.14936155080795288
G5H9U7,serotonin,Mono,taurine,TLCA,0.24545885622501373
G5H9U7,serotonin,Di,glycine,GDCA,0.1976650357246399
G5H9U7,serotonin,Di,taurine,TDCA,0.21817372739315033
G5H9U7,serotonin,Tri,glycine,GCA,0.2415744811296463
G5H9U7,serotonin,Tri,taurine,TCA,0.21862320601940155
G5H9U7,tyramine,Mono,glycine,GLCA,0.17455850541591644
G5H9U7,tyramine,Mono,taurine,TLCA,0.24080555140972137
G5H9U7,tyramine,Di,glycine,GDCA,0.19949887692928314
G5H9U7,tyramine,Di,taurine,TDCA,0.16897788643836975
G5H9U7,tyramine,Tri,glycine,GCA,0.17426687479019165
G5H9U7,tyramine,Tri,taurine,TCA,0.16275659203529358
G5H9U7,cystine,Mono,glycine,GLCA,0.21404272317886353
G5H9U7,cystine,Mono,taurine,TLCA,0.35746991634368896
G5H9U7,cystine,Di,glycine,GDCA,0.24009902775287628
G5H9U7,cystine,Di,taurine,TDCA,0.14833498001098633
G5H9U7,cystine,Tri,glycine,GCA,0.24070030450820923
G5H9U7,cystine,Tri,taurine,TCA,0.18672598898410797
H1DEM8,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.1860460340976715
H1DEM8,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.32181745767593384
H1DEM8,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.3480013608932495
H1DEM8,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.31875696778297424
H1DEM8,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.34558385610580444
H1DEM8,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.3099938631057739
H1DEM8,3_methoxytyramine,Mono,glycine,GLCA,0.06264731287956238
H1DEM8,3_methoxytyramine,Mono,taurine,TLCA,0.11328081786632538
H1DEM8,3_methoxytyramine,Di,glycine,GDCA,0.12937001883983612
H1DEM8,3_methoxytyramine,Di,taurine,TDCA,0.030937541276216507
H1DEM8,3_methoxytyramine,Tri,glycine,GCA,0.0960380882024765
H1DEM8,3_methoxytyramine,Tri,taurine,TCA,0.04104626178741455
H1DEM8,asparagine,Mono,glycine,GLCA,0.17854145169258118
H1DEM8,asparagine,Mono,taurine,TLCA,0.39076146483421326
H1DEM8,asparagine,Di,glycine,GDCA,0.2380737066268921
H1DEM8,asparagine,Di,taurine,TDCA,0.30752891302108765
H1DEM8,asparagine,Tri,glycine,GCA,0.2522938549518585
H1DEM8,asparagine,Tri,taurine,TCA,0.2864452004432678
H1DEM8,proline,Mono,glycine,GLCA,0.2697494626045227
H1DEM8,proline,Mono,taurine,TLCA,0.41276124119758606
H1DEM8,proline,Di,glycine,GDCA,0.2490004450082779
H1DEM8,proline,Di,taurine,TDCA,0.23480984568595886
H1DEM8,proline,Tri,glycine,GCA,0.25104522705078125
H1DEM8,proline,Tri,taurine,TCA,0.16990360617637634
H1DEM8,dopamine,Mono,glycine,GLCA,0.16519854962825775
H1DEM8,dopamine,Mono,taurine,TLCA,0.27466073632240295
H1DEM8,dopamine,Di,glycine,GDCA,0.22635002434253693
H1DEM8,dopamine,Di,taurine,TDCA,0.20203498005867004
H1DEM8,dopamine,Tri,glycine,GCA,0.23915499448776245
H1DEM8,dopamine,Tri,taurine,TCA,0.18423008918762207
H1DEM8,gaba,Mono,glycine,GLCA,0.153289794921875
H1DEM8,gaba,Mono,taurine,TLCA,0.2024301290512085
H1DEM8,gaba,Di,glycine,GDCA,0.19482676684856415
H1DEM8,gaba,Di,taurine,TDCA,0.14584174752235413
H1DEM8,gaba,Tri,glycine,GCA,0.22723527252674103
H1DEM8,gaba,Tri,taurine,TCA,0.15539205074310303
H1DEM8,glyglycine,Mono,glycine,GLCA,0.1353537142276764
H1DEM8,glyglycine,Mono,taurine,TLCA,0.15634383261203766
H1DEM8,glyglycine,Di,glycine,GDCA,0.12957462668418884
H1DEM8,glyglycine,Di,taurine,TDCA,0.06142629310488701
H1DEM8,glyglycine,Tri,glycine,GCA,0.10542634129524231
H1DEM8,glyglycine,Tri,taurine,TCA,0.04167145490646362
H1DEM8,alanine,Mono,glycine,GLCA,0.17069534957408905
H1DEM8,alanine,Mono,taurine,TLCA,0.23182225227355957
H1DEM8,alanine,Di,glycine,GDCA,0.18371571600437164
H1DEM8,alanine,Di,taurine,TDCA,0.103824183344841
H1DEM8,alanine,Tri,glycine,GCA,0.18222513794898987
H1DEM8,alanine,Tri,taurine,TCA,0.15690480172634125
H1DEM8,arginine,Mono,glycine,GLCA,0.11399374902248383
H1DEM8,arginine,Mono,taurine,TLCA,0.3076792359352112
H1DEM8,arginine,Di,glycine,GDCA,0.188600093126297
H1DEM8,arginine,Di,taurine,TDCA,0.21356254816055298
H1DEM8,arginine,Tri,glycine,GCA,0.24617666006088257
H1DEM8,arginine,Tri,taurine,TCA,0.19739985466003418
H1DEM8,citrulline,Mono,glycine,GLCA,0.25119876861572266
H1DEM8,citrulline,Mono,taurine,TLCA,0.4237199127674103
H1DEM8,citrulline,Di,glycine,GDCA,0.29961153864860535
H1DEM8,citrulline,Di,taurine,TDCA,0.33656173944473267
H1DEM8,citrulline,Tri,glycine,GCA,0.3102119565010071
H1DEM8,citrulline,Tri,taurine,TCA,0.3080165386199951
H1DEM8,glutamine,Mono,glycine,GLCA,0.20141521096229553
H1DEM8,glutamine,Mono,taurine,TLCA,0.39392563700675964
H1DEM8,glutamine,Di,glycine,GDCA,0.33595025539398193
H1DEM8,glutamine,Di,taurine,TDCA,0.3865857720375061
H1DEM8,glutamine,Tri,glycine,GCA,0.2835950255393982
H1DEM8,glutamine,Tri,taurine,TCA,0.3049880564212799
H1DEM8,histidine,Mono,glycine,GLCA,0.22742168605327606
H1DEM8,histidine,Mono,taurine,TLCA,0.44430848956108093
H1DEM8,histidine,Di,glycine,GDCA,0.26505884528160095
H1DEM8,histidine,Di,taurine,TDCA,0.3599707782268524
H1DEM8,histidine,Tri,glycine,GCA,0.29246851801872253
H1DEM8,histidine,Tri,taurine,TCA,0.37777891755104065
H1DEM8,lysine,Mono,glycine,GLCA,0.17677083611488342
H1DEM8,lysine,Mono,taurine,TLCA,0.19620460271835327
H1DEM8,lysine,Di,glycine,GDCA,0.23475268483161926
H1DEM8,lysine,Di,taurine,TDCA,0.19948187470436096
H1DEM8,lysine,Tri,glycine,GCA,0.2535087466239929
H1DEM8,lysine,Tri,taurine,TCA,0.18843013048171997
H1DEM8,methionine,Mono,glycine,GLCA,0.13523779809474945
H1DEM8,methionine,Mono,taurine,TLCA,0.20281442999839783
H1DEM8,methionine,Di,glycine,GDCA,0.15028271079063416
H1DEM8,methionine,Di,taurine,TDCA,0.12117263674736023
H1DEM8,methionine,Tri,glycine,GCA,0.16346023976802826
H1DEM8,methionine,Tri,taurine,TCA,0.17170456051826477
H1DEM8,ornithine,Mono,glycine,GLCA,0.16603070497512817
H1DEM8,ornithine,Mono,taurine,TLCA,0.18687626719474792
H1DEM8,ornithine,Di,glycine,GDCA,0.22184666991233826
H1DEM8,ornithine,Di,taurine,TDCA,0.18576182425022125
H1DEM8,ornithine,Tri,glycine,GCA,0.2790731191635132
H1DEM8,ornithine,Tri,taurine,TCA,0.20626601576805115
H1DEM8,phenylalanine,Mono,glycine,GLCA,0.2487020194530487
H1DEM8,phenylalanine,Mono,taurine,TLCA,0.444314569234848
H1DEM8,phenylalanine,Di,glycine,GDCA,0.32914477586746216
H1DEM8,phenylalanine,Di,taurine,TDCA,0.4074752628803253
H1DEM8,phenylalanine,Tri,glycine,GCA,0.3010816276073456
H1DEM8,phenylalanine,Tri,taurine,TCA,0.34564441442489624
H1DEM8,serine,Mono,glycine,GLCA,0.2450937181711197
H1DEM8,serine,Mono,taurine,TLCA,0.3782448470592499
H1DEM8,serine,Di,glycine,GDCA,0.30867496132850647
H1DEM8,serine,Di,taurine,TDCA,0.381226122379303
H1DEM8,serine,Tri,glycine,GCA,0.32959938049316406
H1DEM8,serine,Tri,taurine,TCA,0.30694448947906494
H1DEM8,threonine,Mono,glycine,GLCA,0.25095081329345703
H1DEM8,threonine,Mono,taurine,TLCA,0.4578736424446106
H1DEM8,threonine,Di,glycine,GDCA,0.3824385106563568
H1DEM8,threonine,Di,taurine,TDCA,0.42184025049209595
H1DEM8,threonine,Tri,glycine,GCA,0.3303556442260742
H1DEM8,threonine,Tri,taurine,TCA,0.35980504751205444
H1DEM8,tryptamine,Mono,glycine,GLCA,0.1659020483493805
H1DEM8,tryptamine,Mono,taurine,TLCA,0.22013410925865173
H1DEM8,tryptamine,Di,glycine,GDCA,0.24198436737060547
H1DEM8,tryptamine,Di,taurine,TDCA,0.22041168808937073
H1DEM8,tryptamine,Tri,glycine,GCA,0.25567227602005005
H1DEM8,tryptamine,Tri,taurine,TCA,0.1927938461303711
H1DEM8,cadaverine,Mono,glycine,GLCA,0.18605700135231018
H1DEM8,cadaverine,Mono,taurine,TLCA,0.16523048281669617
H1DEM8,cadaverine,Di,glycine,GDCA,0.21992118656635284
H1DEM8,cadaverine,Di,taurine,TDCA,0.1656632125377655
H1DEM8,cadaverine,Tri,glycine,GCA,0.23856770992279053
H1DEM8,cadaverine,Tri,taurine,TCA,0.1686811000108719
H1DEM8,putrescine,Mono,glycine,GLCA,0.21842151880264282
H1DEM8,putrescine,Mono,taurine,TLCA,0.24030742049217224
H1DEM8,putrescine,Di,glycine,GDCA,0.2499687522649765
H1DEM8,putrescine,Di,taurine,TDCA,0.20416030287742615
H1DEM8,putrescine,Tri,glycine,GCA,0.22089332342147827
H1DEM8,putrescine,Tri,taurine,TCA,0.17179234325885773
H1DEM8,2_aminophenol,Mono,glycine,GLCA,0.22112850844860077
H1DEM8,2_aminophenol,Mono,taurine,TLCA,0.3278091549873352
H1DEM8,2_aminophenol,Di,glycine,GDCA,0.33882907032966614
H1DEM8,2_aminophenol,Di,taurine,TDCA,0.3512454628944397
H1DEM8,2_aminophenol,Tri,glycine,GCA,0.29939261078834534
H1DEM8,2_aminophenol,Tri,taurine,TCA,0.28597307205200195
H1DEM8,serotonin,Mono,glycine,GLCA,0.16209328174591064
H1DEM8,serotonin,Mono,taurine,TLCA,0.28381311893463135
H1DEM8,serotonin,Di,glycine,GDCA,0.272036075592041
H1DEM8,serotonin,Di,taurine,TDCA,0.23589453101158142
H1DEM8,serotonin,Tri,glycine,GCA,0.3039729595184326
H1DEM8,serotonin,Tri,taurine,TCA,0.2483537495136261
H1DEM8,tyramine,Mono,glycine,GLCA,0.2202831506729126
H1DEM8,tyramine,Mono,taurine,TLCA,0.2513790428638458
H1DEM8,tyramine,Di,glycine,GDCA,0.29018378257751465
H1DEM8,tyramine,Di,taurine,TDCA,0.23224389553070068
H1DEM8,tyramine,Tri,glycine,GCA,0.2702321410179138
H1DEM8,tyramine,Tri,taurine,TCA,0.22096118330955505
H1DEM8,cystine,Mono,glycine,GLCA,0.1269676685333252
H1DEM8,cystine,Mono,taurine,TLCA,0.2876794934272766
H1DEM8,cystine,Di,glycine,GDCA,0.17335796356201172
H1DEM8,cystine,Di,taurine,TDCA,0.10914300382137299
H1DEM8,cystine,Tri,glycine,GCA,0.20966532826423645
H1DEM8,cystine,Tri,taurine,TCA,0.1424231231212616
M7X2M2,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.12702405452728271
M7X2M2,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.215504989027977
M7X2M2,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.2653544545173645
M7X2M2,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.29374271631240845
M7X2M2,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.2454977184534073
M7X2M2,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.21594148874282837
M7X2M2,3_methoxytyramine,Mono,glycine,GLCA,0.009288329631090164
M7X2M2,3_methoxytyramine,Mono,taurine,TLCA,0.027728013694286346
M7X2M2,3_methoxytyramine,Di,glycine,GDCA,0.06543831527233124
M7X2M2,3_methoxytyramine,Di,taurine,TDCA,0.009565768763422966
M7X2M2,3_methoxytyramine,Tri,glycine,GCA,0.0338703915476799
M7X2M2,3_methoxytyramine,Tri,taurine,TCA,-0.016108045354485512
M7X2M2,asparagine,Mono,glycine,GLCA,0.1125088483095169
M7X2M2,asparagine,Mono,taurine,TLCA,0.2387535274028778
M7X2M2,asparagine,Di,glycine,GDCA,0.15444529056549072
M7X2M2,asparagine,Di,taurine,TDCA,0.17985931038856506
M7X2M2,asparagine,Tri,glycine,GCA,0.17378473281860352
M7X2M2,asparagine,Tri,taurine,TCA,0.17665928602218628
M7X2M2,proline,Mono,glycine,GLCA,0.15286442637443542
M7X2M2,proline,Mono,taurine,TLCA,0.23810654878616333
M7X2M2,proline,Di,glycine,GDCA,0.10786855220794678
M7X2M2,proline,Di,taurine,TDCA,0.1417372077703476
M7X2M2,proline,Tri,glycine,GCA,0.17866405844688416
M7X2M2,proline,Tri,taurine,TCA,0.15693718194961548
M7X2M2,dopamine,Mono,glycine,GLCA,0.086110420525074
M7X2M2,dopamine,Mono,taurine,TLCA,0.15165406465530396
M7X2M2,dopamine,Di,glycine,GDCA,0.17380455136299133
M7X2M2,dopamine,Di,taurine,TDCA,0.12726788222789764
M7X2M2,dopamine,Tri,glycine,GCA,0.13870882987976074
M7X2M2,dopamine,Tri,taurine,TCA,0.08749301731586456
M7X2M2,gaba,Mono,glycine,GLCA,0.08015963435173035
M7X2M2,gaba,Mono,taurine,TLCA,0.13132163882255554
M7X2M2,gaba,Di,glycine,GDCA,0.17616784572601318
M7X2M2,gaba,Di,taurine,TDCA,0.1628243327140808
M7X2M2,gaba,Tri,glycine,GCA,0.16832441091537476
M7X2M2,gaba,Tri,taurine,TCA,0.1364479809999466
M7X2M2,glyglycine,Mono,glycine,GLCA,0.0952344760298729
M7X2M2,glyglycine,Mono,taurine,TLCA,0.1314277946949005
M7X2M2,glyglycine,Di,glycine,GDCA,0.15440697968006134
M7X2M2,glyglycine,Di,taurine,TDCA,0.11895760893821716
M7X2M2,glyglycine,Tri,glycine,GCA,0.08969395607709885
M7X2M2,glyglycine,Tri,taurine,TCA,0.028969567269086838
M7X2M2,alanine,Mono,glycine,GLCA,0.1134386882185936
M7X2M2,alanine,Mono,taurine,TLCA,0.15901774168014526
M7X2M2,alanine,Di,glycine,GDCA,0.17200560867786407
M7X2M2,alanine,Di,taurine,TDCA,0.151216521859169
M7X2M2,alanine,Tri,glycine,GCA,0.12555935978889465
M7X2M2,alanine,Tri,taurine,TCA,0.07719174772500992
M7X2M2,arginine,Mono,glycine,GLCA,0.07653756439685822
M7X2M2,arginine,Mono,taurine,TLCA,0.254309743642807
M7X2M2,arginine,Di,glycine,GDCA,0.1863785833120346
M7X2M2,arginine,Di,taurine,TDCA,0.2574690282344818
M7X2M2,arginine,Tri,glycine,GCA,0.1590886116027832
M7X2M2,arginine,Tri,taurine,TCA,0.17027580738067627
M7X2M2,citrulline,Mono,glycine,GLCA,0.11173573136329651
M7X2M2,citrulline,Mono,taurine,TLCA,0.2530820071697235
M7X2M2,citrulline,Di,glycine,GDCA,0.14962399005889893
M7X2M2,citrulline,Di,taurine,TDCA,0.1956145316362381
M7X2M2,citrulline,Tri,glycine,GCA,0.18857869505882263
M7X2M2,citrulline,Tri,taurine,TCA,0.20557183027267456
M7X2M2,glutamine,Mono,glycine,GLCA,0.12234162539243698
M7X2M2,glutamine,Mono,taurine,TLCA,0.25028109550476074
M7X2M2,glutamine,Di,glycine,GDCA,0.2215648889541626
M7X2M2,glutamine,Di,taurine,TDCA,0.24466384947299957
M7X2M2,glutamine,Tri,glycine,GCA,0.18940871953964233
M7X2M2,glutamine,Tri,taurine,TCA,0.21822667121887207
M7X2M2,histidine,Mono,glycine,GLCA,0.11868999898433685
M7X2M2,histidine,Mono,taurine,TLCA,0.26150834560394287
M7X2M2,histidine,Di,glycine,GDCA,0.16990680992603302
M7X2M2,histidine,Di,taurine,TDCA,0.24914918839931488
M7X2M2,histidine,Tri,glycine,GCA,0.16375088691711426
M7X2M2,histidine,Tri,taurine,TCA,0.1949307918548584
M7X2M2,lysine,Mono,glycine,GLCA,0.047036319971084595
M7X2M2,lysine,Mono,taurine,TLCA,0.1218123659491539
M7X2M2,lysine,Di,glycine,GDCA,0.1894996017217636
M7X2M2,lysine,Di,taurine,TDCA,0.177097350358963
M7X2M2,lysine,Tri,glycine,GCA,0.16846853494644165
M7X2M2,lysine,Tri,taurine,TCA,0.1290397047996521
M7X2M2,methionine,Mono,glycine,GLCA,0.10033848136663437
M7X2M2,methionine,Mono,taurine,TLCA,0.1725207269191742
M7X2M2,methionine,Di,glycine,GDCA,0.13226081430912018
M7X2M2,methionine,Di,taurine,TDCA,0.13392700254917145
M7X2M2,methionine,Tri,glycine,GCA,0.1354362517595291
M7X2M2,methionine,Tri,taurine,TCA,0.14953717589378357
M7X2M2,ornithine,Mono,glycine,GLCA,0.05480572581291199
M7X2M2,ornithine,Mono,taurine,TLCA,0.12020975351333618
M7X2M2,ornithine,Di,glycine,GDCA,0.20487810671329498
M7X2M2,ornithine,Di,taurine,TDCA,0.17845112085342407
M7X2M2,ornithine,Tri,glycine,GCA,0.16829568147659302
M7X2M2,ornithine,Tri,taurine,TCA,0.14066343009471893
M7X2M2,phenylalanine,Mono,glycine,GLCA,0.12699416279792786
M7X2M2,phenylalanine,Mono,taurine,TLCA,0.25179535150527954
M7X2M2,phenylalanine,Di,glycine,GDCA,0.20321223139762878
M7X2M2,phenylalanine,Di,taurine,TDCA,0.30806857347488403
M7X2M2,phenylalanine,Tri,glycine,GCA,0.18028566241264343
M7X2M2,phenylalanine,Tri,taurine,TCA,0.19890882074832916
M7X2M2,serine,Mono,glycine,GLCA,0.1303284764289856
M7X2M2,serine,Mono,taurine,TLCA,0.20258475840091705
M7X2M2,serine,Di,glycine,GDCA,0.19155023992061615
M7X2M2,serine,Di,taurine,TDCA,0.25162073969841003
M7X2M2,serine,Tri,glycine,GCA,0.16993066668510437
M7X2M2,serine,Tri,taurine,TCA,0.1498892456293106
M7X2M2,threonine,Mono,glycine,GLCA,0.12196806073188782
M7X2M2,threonine,Mono,taurine,TLCA,0.27157455682754517
M7X2M2,threonine,Di,glycine,GDCA,0.23003719747066498
M7X2M2,threonine,Di,taurine,TDCA,0.2754799723625183
M7X2M2,threonine,Tri,glycine,GCA,0.14349842071533203
M7X2M2,threonine,Tri,taurine,TCA,0.2007189691066742
M7X2M2,tryptamine,Mono,glycine,GLCA,0.13283200562000275
M7X2M2,tryptamine,Mono,taurine,TLCA,0.1596693992614746
M7X2M2,tryptamine,Di,glycine,GDCA,0.23689612746238708
M7X2M2,tryptamine,Di,taurine,TDCA,0.20106273889541626
M7X2M2,tryptamine,Tri,glycine,GCA,0.15446041524410248
M7X2M2,tryptamine,Tri,taurine,TCA,0.12780052423477173
M7X2M2,cadaverine,Mono,glycine,GLCA,0.10663643479347229
M7X2M2,cadaverine,Mono,taurine,TLCA,0.13935443758964539
M7X2M2,cadaverine,Di,glycine,GDCA,0.17793527245521545
M7X2M2,cadaverine,Di,taurine,TDCA,0.18585805594921112
M7X2M2,cadaverine,Tri,glycine,GCA,0.16650639474391937
M7X2M2,cadaverine,Tri,taurine,TCA,0.1525222510099411
M7X2M2,putrescine,Mono,glycine,GLCA,0.11353796720504761
M7X2M2,putrescine,Mono,taurine,TLCA,0.18972307443618774
M7X2M2,putrescine,Di,glycine,GDCA,0.18911190330982208
M7X2M2,putrescine,Di,taurine,TDCA,0.2012714147567749
