Enzyme,Amine,Hydroxyl,active,raw,calibrated
A0A6B3PBB6,cystine,Mono,0,0.0049,0.0101
A0A6B3PBB6,cystine,Tri,0,0.0222,0.0301
A0A6B3PBB6,dopamine,Di,0,0.6788,0.5287
A0A6B3PBB6,dopamine,Mono,0,0.0838,0.0529
A0A6B3PBB6,dopamine,Tri,1,0.9864,0.9214
A0A6B3PBB6,gaba,Di,1,0.99,0.9214
A0A6B3PBB6,gaba,Mono,1,0.9898,0.9214
A0A6B3PBB6,gaba,Tri,1,0.995,0.9214
A0A6B3PBB6,glutamine,Di,0,0.0392,0.0529
A0A6B3PBB6,glutamine,Mono,0,0.5636,0.4231
A0A6B3PBB6,glutamine,Tri,0,0.0332,0.0409
A0A6B3PBB6,glyglycine,Di,0,0.0176,0.0202
A0A6B3PBB6,glyglycine,Mono,0,0.0158,0.0202
A0A6B3PBB6,glyglycine,Tri,0,0.0492,0.0529
A0A6B3PBB6,histidine,Di,0,0.0014,0.0023
A0A6B3PBB6,histidine,Mono,0,0.0009,0.0023
A0A6B3PBB6,histidine,Tri,0,0.0042,0.0101
A0A6B3PBB6,lysine,Di,0,0.0785,0.0529
A0A6B3PBB6,lysine,Mono,0,0.0207,0.0301
A0A6B3PBB6,lysine,Tri,0,0.0119,0.0114
A0A6B3PBB6,methionine,Di,0,0.0631,0.0529
A0A6B3PBB6,methionine,Mono,0,0.1112,0.0915
A0A6B3PBB6,methionine,Tri,0,0.0571,0.0529
A0A6B3PBB6,ornithine,Di,0,0.2448,0.1757
A0A6B3PBB6,ornithine,Mono,0,0.1652,0.1127
A0A6B3PBB6,ornithine,Tri,0,0.0448,0.0529
A0A6B3PBB6,phenylalanine,Di,1,0.9854,0.9214
A0A6B3PBB6,phenylalanine,Mono,0,0.3889,0.2815
A0A6B3PBB6,phenylalanine,Tri,1,0.9898,0.9214
A0A6B3PBB6,proline,Di,0,0.0131,0.0137
A0A6B3PBB6,proline,Mono,0,0.0233,0.0391
A0A6B3PBB6,proline,Tri,0,0.1772,0.1127
A0A6B3PBB6,putrescine,Di,0,0.0105,0.0101
A0A6B3PBB6,putrescine,Mono,0,0.004,0.0101
A0A6B3PBB6,putrescine,Tri,0,0.0482,0.0529
A0A6B3PBB6,serine,Di,0,0.1462,0.0915
A0A6B3PBB6,serine,Mono,0,0.3284,0.2692
A0A6B3PBB6,serine,Tri,0,0.2044,0.1127
A0A6B3PBB6,serotonin,Di,0,0.0121,0.0114
A0A6B3PBB6,serotonin,Mono,0,0.4737,0.4014
A0A6B3PBB6,serotonin,Tri,0,0.0228,0.0345
A0A6B3PBB6,threonine,Di,0,0.0209,0.0301
A0A6B3PBB6,threonine,Mono,0,0.072,0.0529
A0A6B3PBB6,threonine,Tri,0,0.003,0.0101
A0A6B3PBB6,tryptamine,Di,0,0.0155,0.0202
A0A6B3PBB6,tryptamine,Mono,0,0.005,0.0101
A0A6B3PBB6,tryptamine,Tri,0,0.1041,0.0915
A0A6B3PBB6,tyramine,Di,0,0.0202,0.0301
A0A6B3PBB6,tyramine,Mono,0,0.2354,0.1455
A0A6B3PBB6,tyramine,Tri,0,0.0335,0.0409
A0A6B3PFJ7,"2,3_diaminopropionic acid",Di,0,0.0061,0.0101
A0A6B3PFJ7,"2,3_diaminopropionic acid",Mono,0,0.0015,0.0023
A0A6B3PFJ7,"2,3_diaminopropionic acid",Tri,0,0.0349,0.0409
A0A6B3PFJ7,2_aminophenol,Di,1,0.8552,0.7
A0A6B3PFJ7,2_aminophenol,Mono,0,0.19,0.1127
A0A6B3PFJ7,2_aminophenol,Tri,0,0.3639,0.2815
A0A6B3PFJ7,3_methoxytyramine,Di,0,0.0419,0.0529
A0A6B3PFJ7,3_methoxytyramine,Mono,0,0.0007,0.0
A0A6B3PFJ7,3_methoxytyramine,Tri,0,0.0166,0.0202
A0A6B3PFJ7,alanine,Di,1,0.918,0.8636
A0A6B3PFJ7,alanine,Mono,1,0.895,0.8571
A0A6B3PFJ7,alanine,Tri,0,0.0605,0.0529
A0A6B3PFJ7,arginine,Di,0,0.0007,0.0023
A0A6B3PFJ7,arginine,Mono,0,0.0007,0.0
A0A6B3PFJ7,arginine,Tri,0,0.0006,0.0
A0A6B3PFJ7,asparagine,Di,0,0.0141,0.0202
A0A6B3PFJ7,asparagine,Mono,0,0.0174,0.0202
A0A6B3PFJ7,asparagine,Tri,1,0.8759,0.7
A0A6B3PFJ7,cadaverine,Di,0,0.0008,0.0023
A0A6B3PFJ7,cadaverine,Mono,0,0.0003,0.0
A0A6B3PFJ7,cadaverine,Tri,0,0.0011,0.0023
A0A6B3PFJ7,citrulline,Di,0,0.0024,0.0101
A0A6B3PFJ7,citrulline,Mono,0,0.0009,0.0023
A0A6B3PFJ7,citrulline,Tri,0,0.0003,0.0
A0A6B3PFJ7,cystine,Di,0,0.0018,0.0023
A0A6B3PFJ7,cystine,Mono,0,0.0004,0.0
A0A6B3PFJ7,cystine,Tri,0,0.0013,0.0023
A0A6B3PFJ7,dopamine,Di,0,0.0866,0.0529
A0A6B3PFJ7,dopamine,Mono,0,0.0049,0.0101
A0A6B3PFJ7,dopamine,Tri,1,0.9198,0.8636
A0A6B3PFJ7,gaba,Di,1,0.9533,0.9023
A0A6B3PFJ7,gaba,Mono,1,0.9767,0.9082
A0A6B3PFJ7,gaba,Tri,1,0.9599,0.9023
A0A6B3PFJ7,glutamine,Di,0,0.0189,0.0202
A0A6B3PFJ7,glutamine,Mono,1,0.8118,0.7
A0A6B3PFJ7,glutamine,Tri,0,0.0126,0.0137
A0A6B3PFJ7,glyglycine,Di,0,0.0031,0.0101
A0A6B3PFJ7,glyglycine,Mono,0,0.0017,0.0023
A0A6B3PFJ7,glyglycine,Tri,0,0.0057,0.0101
A0A6B3PFJ7,histidine,Di,0,0.0003,0.0
A0A6B3PFJ7,histidine,Mono,0,0.0001,0.0
A0A6B3PFJ7,histidine,Tri,0,0.0003,0.0
A0A6B3PFJ7,lysine,Di,0,0.0113,0.0114
A0A6B3PFJ7,lysine,Mono,0,0.003,0.0101
A0A6B3PFJ7,lysine,Tri,0,0.0007,0.0023
A0A6B3PFJ7,methionine,Di,0,0.0092,0.0101
A0A6B3PFJ7,methionine,Mono,0,0.0167,0.0202
A0A6B3PFJ7,methionine,Tri,0,0.004,0.0101
A0A6B3PFJ7,ornithine,Di,0,0.0108,0.0101
A0A6B3PFJ7,ornithine,Mono,0,0.0069,0.0101
A0A6B3PFJ7,ornithine,Tri,0,0.0012,0.0023
A0A6B3PFJ7,phenylalanine,Di,1,0.9318,0.8636
A0A6B3PFJ7,phenylalanine,Mono,0,0.0316,0.0409
A0A6B3PFJ7,phenylalanine,Tri,1,0.9095,0.8636
A0A6B3PFJ7,proline,Di,0,0.0011,0.0023
A0A6B3PFJ7,proline,Mono,0,0.0012,0.0023
A0A6B3PFJ7,proline,Tri,0,0.0061,0.0101
A0A6B3PFJ7,putrescine,Di,0,0.001,0.0023
A0A6B3PFJ7,putrescine,Mono,0,0.0003,0.0
A0A6B3PFJ7,putrescine,Tri,0,0.0013,0.0023
A0A6B3PFJ7,serine,Di,0,0.0125,0.0137
A0A6B3PFJ7,serine,Mono,0,0.0201,0.0301
A0A6B3PFJ7,serine,Tri,0,0.0111,0.0101
A0A6B3PFJ7,serotonin,Di,0,0.0015,0.0023
A0A6B3PFJ7,serotonin,Mono,0,0.0265,0.0391
A0A6B3PFJ7,serotonin,Tri,0,0.0016,0.0023
A0A6B3PFJ7,threonine,Di,0,0.0038,0.0101
A0A6B3PFJ7,threonine,Mono,0,0.0094,0.0101
A0A6B3PFJ7,threonine,Tri,0,0.0002,0.0
A0A6B3PFJ7,tryptamine,Di,0,0.0011,0.0023
A0A6B3PFJ7,tryptamine,Mono,0,0.0002,0.0
A0A6B3PFJ7,tryptamine,Tri,0,0.0018,0.0023
A0A6B3PFJ7,tyramine,Di,0,0.0024,0.0101
A0A6B3PFJ7,tyramine,Mono,0,0.009,0.0101
A0A6B3PFJ7,tyramine,Tri,0,0.0037,0.0101
A0A6I3NAM9,"2,3_diaminopropionic acid",Di,0,0.0255,0.0391
A0A6I3NAM9,"2,3_diaminopropionic acid",Mono,0,0.0191,0.0202
A0A6I3NAM9,"2,3_diaminopropionic acid",Tri,1,0.2264,0.1455
A0A6I3NAM9,2_aminophenol,Di,1,0.7017,0.5287
A0A6I3NAM9,2_aminophenol,Mono,0,0.1382,0.0915
A0A6I3NAM9,2_aminophenol,Tri,1,0.6853,0.5287
A0A6I3NAM9,3_methoxytyramine,Di,1,0.0651,0.0529
A0A6I3NAM9,3_methoxytyramine,Mono,0,0.0211,0.0301
A0A6I3NAM9,3_methoxytyramine,Tri,0,0.0679,0.0529
A0A6I3NAM9,alanine,Di,1,0.8802,0.75
A0A6I3NAM9,alanine,Mono,1,0.8812,0.8235
A0A6I3NAM9,alanine,Tri,0,0.2776,0.1915
A0A6I3NAM9,arginine,Di,0,0.0063,0.0101
A0A6I3NAM9,arginine,Mono,0,0.0024,0.0101
A0A6I3NAM9,arginine,Tri,0,0.0167,0.0202
A0A6I3NAM9,asparagine,Di,0,0.0245,0.0391
A0A6I3NAM9,asparagine,Mono,0,0.0331,0.0409
A0A6I3NAM9,asparagine,Tri,1,0.6538,0.5287
A0A6I3NAM9,cadaverine,Di,0,0.003,0.0101
A0A6I3NAM9,cadaverine,Mono,0,0.0017,0.0023
A0A6I3NAM9,cadaverine,Tri,1,0.004,0.0101
A0A6I3NAM9,citrulline,Di,0,0.0294,0.0391
A0A6I3NAM9,citrulline,Mono,0,0.0081,0.0101
A0A6I3NAM9,citrulline,Tri,0,0.0109,0.0101
A0A6I3NAM9,cystine,Di,0,0.0126,0.0137
A0A6I3NAM9,cystine,Mono,0,0.0082,0.0101
A0A6I3NAM9,cystine,Tri,0,0.0263,0.0391
A0A6I3NAM9,dopamine,Di,1,0.1065,0.0915
A0A6I3NAM9,dopamine,Mono,0,0.0552,0.0529
A0A6I3NAM9,dopamine,Tri,1,0.5826,0.4638
A0A6I3NAM9,gaba,Di,1,0.9279,0.8636
A0A6I3NAM9,gaba,Mono,1,0.9414,0.8696
A0A6I3NAM9,gaba,Tri,1,0.9339,0.8636
A0A6I3NAM9,glutamine,Di,0,0.0967,0.0915
A0A6I3NAM9,glutamine,Mono,0,0.533,0.4014
A0A6I3NAM9,glutamine,Tri,0,0.0978,0.0915
A0A6I3NAM9,glyglycine,Di,0,0.0096,0.0101
A0A6I3NAM9,glyglycine,Mono,0,0.0093,0.0101
A0A6I3NAM9,glyglycine,Tri,0,0.0953,0.0714
A0A6I3NAM9,histidine,Di,0,0.0045,0.0101
A0A6I3NAM9,histidine,Mono,0,0.0042,0.0101
A0A6I3NAM9,histidine,Tri,0,0.0262,0.0391
A0A6I3NAM9,lysine,Di,0,0.1538,0.1127
A0A6I3NAM9,lysine,Mono,0,0.0139,0.0202
A0A6I3NAM9,lysine,Tri,0,0.0144,0.0202
A0A6I3NAM9,methionine,Di,0,0.0498,0.0529
A0A6I3NAM9,methionine,Mono,0,0.0731,0.0529
A0A6I3NAM9,methionine,Tri,0,0.0823,0.0529
A0A6I3NAM9,ornithine,Di,1,0.039,0.0529
A0A6I3NAM9,ornithine,Mono,1,0.0125,0.0137
A0A6I3NAM9,ornithine,Tri,0,0.0128,0.0137
A0A6I3NAM9,phenylalanine,Di,1,0.835,0.7
A0A6I3NAM9,phenylalanine,Mono,0,0.1337,0.0915
A0A6I3NAM9,phenylalanine,Tri,1,0.8599,0.7
A0A6I3NAM9,proline,Di,0,0.0026,0.0101
A0A6I3NAM9,proline,Mono,0,0.0038,0.0101
A0A6I3NAM9,proline,Tri,1,0.0173,0.0202
A0A6I3NAM9,putrescine,Di,0,0.003,0.0101
A0A6I3NAM9,putrescine,Mono,0,0.0017,0.0023
A0A6I3NAM9,putrescine,Tri,1,0.004,0.0101
A0A6I3NAM9,serine,Di,0,0.1518,0.1127
A0A6I3NAM9,serine,Mono,0,0.1703,0.1127
A0A6I3NAM9,serine,Tri,0,0.0869,0.0529
A0A6I3NAM9,serotonin,Di,0,0.0088,0.0101
A0A6I3NAM9,serotonin,Mono,0,0.0928,0.0714
A0A6I3NAM9,serotonin,Tri,0,0.0111,0.0101
A0A6I3NAM9,threonine,Di,0,0.0843,0.0529
A0A6I3NAM9,threonine,Mono,0,0.1364,0.0915
A0A6I3NAM9,threonine,Tri,0,0.0169,0.0202
A0A6I3NAM9,tryptamine,Di,0,0.0037,0.0101
A0A6I3NAM9,tryptamine,Mono,0,0.0015,0.0023
A0A6I3NAM9,tryptamine,Tri,0,0.0063,0.0101
A0A6I3NAM9,tyramine,Di,0,0.0171,0.0202
A0A6I3NAM9,tyramine,Mono,1,0.1201,0.0915
A0A6I3NAM9,tyramine,Tri,0,0.0213,0.0301
A0A7W2FPE8,"2,3_diaminopropionic acid",Di,1,0.1385,0.0915
A0A7W2FPE8,"2,3_diaminopropionic acid",Mono,0,0.0467,0.0529
A0A7W2FPE8,"2,3_diaminopropionic acid",Tri,1,0.54,0.4014
A0A7W2FPE8,2_aminophenol,Di,1,0.9873,0.9214
A0A7W2FPE8,2_aminophenol,Mono,1,0.8626,0.7
A0A7W2FPE8,2_aminophenol,Tri,1,0.9609,0.9023
A0A7W2FPE8,3_methoxytyramine,Di,1,0.6742,0.5287
A0A7W2FPE8,3_methoxytyramine,Mono,0,0.0193,0.0202
A0A7W2FPE8,3_methoxytyramine,Tri,1,0.2451,0.1757
A0A7W2FPE8,alanine,Di,1,0.9751,0.9082
A0A7W2FPE8,alanine,Mono,1,0.979,0.9082
A0A7W2FPE8,alanine,Tri,0,0.6417,0.5
A0A7W2FPE8,arginine,Di,0,0.0059,0.0101
A0A7W2FPE8,arginine,Mono,0,0.0062,0.0101
A0A7W2FPE8,arginine,Tri,0,0.0069,0.0101
A0A7W2FPE8,asparagine,Di,0,0.0311,0.0409
A0A7W2FPE8,asparagine,Mono,0,0.0505,0.0529
A0A7W2FPE8,asparagine,Tri,1,0.9252,0.8636
A0A7W2FPE8,cadaverine,Di,0,0.0036,0.0101
A0A7W2FPE8,cadaverine,Mono,0,0.0019,0.0023
A0A7W2FPE8,cadaverine,Tri,1,0.0137,0.0202
A0A7W2FPE8,citrulline,Di,0,0.0102,0.0101
A0A7W2FPE8,citrulline,Mono,0,0.0065,0.0101
A0A7W2FPE8,citrulline,Tri,0,0.0034,0.0101
A0A7W2FPE8,cystine,Di,0,0.019,0.0202
A0A7W2FPE8,cystine,Mono,0,0.0047,0.0101
A0A7W2FPE8,cystine,Tri,0,0.0235,0.0391
A0A7W2FPE8,dopamine,Di,1,0.5632,0.4231
A0A7W2FPE8,dopamine,Mono,0,0.0608,0.0529
A0A7W2FPE8,dopamine,Tri,1,0.9553,0.9023
A0A7W2FPE8,gaba,Di,1,0.9899,0.9214
A0A7W2FPE8,gaba,Mono,1,0.9908,0.9214
A0A7W2FPE8,gaba,Tri,1,0.9945,0.9214
A0A7W2FPE8,glutamine,Di,0,0.033,0.0409
A0A7W2FPE8,glutamine,Mono,0,0.5892,0.4638
A0A7W2FPE8,glutamine,Tri,0,0.0271,0.0391
A0A7W2FPE8,glyglycine,Di,0,0.0114,0.0114
A0A7W2FPE8,glyglycine,Mono,0,0.0094,0.0101
A0A7W2FPE8,glyglycine,Tri,0,0.0397,0.0529
A0A7W2FPE8,histidine,Di,0,0.0008,0.0023
A0A7W2FPE8,histidine,Mono,0,0.0007,0.0023
A0A7W2FPE8,histidine,Tri,0,0.0032,0.0101
A0A7W2FPE8,lysine,Di,1,0.049,0.0529
A0A7W2FPE8,lysine,Mono,0,0.0214,0.0301
A0A7W2FPE8,lysine,Tri,0,0.0065,0.0101
A0A7W2FPE8,methionine,Di,0,0.0466,0.0529
A0A7W2FPE8,methionine,Mono,0,0.1018,0.0915
A0A7W2FPE8,methionine,Tri,0,0.0411,0.0529
A0A7W2FPE8,ornithine,Di,1,0.2867,0.2692
A0A7W2FPE8,ornithine,Mono,1,0.2691,0.1915
A0A7W2FPE8,ornithine,Tri,0,0.0421,0.0529
A0A7W2FPE8,phenylalanine,Di,1,0.9781,0.9082
A0A7W2FPE8,phenylalanine,Mono,0,0.3466,0.28
A0A7W2FPE8,phenylalanine,Tri,1,0.986,0.9214
A0A7W2FPE8,proline,Di,0,0.0038,0.0101
A0A7W2FPE8,proline,Mono,0,0.0086,0.0101
A0A7W2FPE8,proline,Tri,1,0.1314,0.0915
A0A7W2FPE8,putrescine,Di,0,0.004,0.0101
A0A7W2FPE8,putrescine,Mono,0,0.0019,0.0023
A0A7W2FPE8,putrescine,Tri,1,0.0148,0.0202
A0A7W2FPE8,serine,Di,0,0.1401,0.0915
A0A7W2FPE8,serine,Mono,1,0.3573,0.2815
A0A7W2FPE8,serine,Tri,0,0.2218,0.1127
A0A7W2FPE8,serotonin,Di,0,0.0206,0.0301
A0A7W2FPE8,serotonin,Mono,0,0.6491,0.5287
A0A7W2FPE8,serotonin,Tri,0,0.0307,0.0409
A0A7W2FPE8,threonine,Di,0,0.0145,0.0202
A0A7W2FPE8,threonine,Mono,0,0.0656,0.0529
A0A7W2FPE8,threonine,Tri,0,0.0021,0.0023
A0A7W2FPE8,tryptamine,Di,0,0.0116,0.0114
A0A7W2FPE8,tryptamine,Mono,0,0.0053,0.0101
A0A7W2FPE8,tryptamine,Tri,1,0.0554,0.0529
A0A7W2FPE8,tyramine,Di,0,0.0241,0.0391
A0A7W2FPE8,tyramine,Mono,0,0.2572,0.1757
A0A7W2FPE8,tyramine,Tri,0,0.0313,0.0409
A0A848U0C2,"2,3_diaminopropionic acid",Di,0,0.0142,0.0202
A0A848U0C2,"2,3_diaminopropionic acid",Mono,0,0.0101,0.0101
A0A848U0C2,"2,3_diaminopropionic acid",Tri,0,0.1043,0.0915
A0A848U0C2,2_aminophenol,Di,1,0.6739,0.5287
A0A848U0C2,2_aminophenol,Mono,1,0.1565,0.1127
A0A848U0C2,2_aminophenol,Tri,0,0.5716,0.4231
A0A848U0C2,3_methoxytyramine,Di,0,0.0253,0.0391
A0A848U0C2,3_methoxytyramine,Mono,0,0.0035,0.0101
A0A848U0C2,3_methoxytyramine,Tri,0,0.0266,0.0391
A0A848U0C2,alanine,Di,1,0.8314,0.7
A0A848U0C2,alanine,Mono,1,0.8183,0.7
A0A848U0C2,alanine,Tri,0,0.2237,0.1127
A0A848U0C2,arginine,Di,0,0.0024,0.0101
A0A848U0C2,arginine,Mono,0,0.0014,0.0023
A0A848U0C2,arginine,Tri,0,0.0043,0.0101
A0A848U0C2,asparagine,Di,0,0.0196,0.0202
A0A848U0C2,asparagine,Mono,0,0.0275,0.0391
A0A848U0C2,asparagine,Tri,1,0.7304,0.5287
A0A848U0C2,cadaverine,Di,0,0.0025,0.0101
A0A848U0C2,cadaverine,Mono,0,0.0012,0.0023
A0A848U0C2,cadaverine,Tri,0,0.004,0.0101
A0A848U0C2,citrulline,Di,0,0.0114,0.0114
A0A848U0C2,citrulline,Mono,0,0.0029,0.0101
A0A848U0C2,citrulline,Tri,0,0.0028,0.0101
A0A848U0C2,cystine,Di,0,0.0027,0.0101
A0A848U0C2,cystine,Mono,0,0.0017,0.0023
A0A848U0C2,cystine,Tri,0,0.0046,0.0101
A0A848U0C2,dopamine,Di,0,0.065,0.0529
A0A848U0C2,dopamine,Mono,0,0.0173,0.0202
A0A848U0C2,dopamine,Tri,1,0.6451,0.5287
A0A848U0C2,gaba,Di,1,0.9183,0.8636
A0A848U0C2,gaba,Mono,1,0.9336,0.8636
A0A848U0C2,gaba,Tri,1,0.9211,0.8636
A0A848U0C2,glutamine,Di,0,0.0414,0.0529
A0A848U0C2,glutamine,Mono,1,0.336,0.2692
A0A848U0C2,glutamine,Tri,0,0.031,0.0409
A0A848U0C2,glyglycine,Di,0,0.0035,0.0101
A0A848U0C2,glyglycine,Mono,0,0.0031,0.0101
A0A848U0C2,glyglycine,Tri,0,0.028,0.0391
A0A848U0C2,histidine,Di,0,0.0006,0.0
A0A848U0C2,histidine,Mono,0,0.0004,0.0
A0A848U0C2,histidine,Tri,0,0.0037,0.0101
A0A848U0C2,lysine,Di,0,0.0901,0.0529
A0A848U0C2,lysine,Mono,0,0.0065,0.0101
A0A848U0C2,lysine,Tri,0,0.0039,0.0101
A0A848U0C2,methionine,Di,0,0.0144,0.0202
A0A848U0C2,methionine,Mono,0,0.0154,0.0202
A0A848U0C2,methionine,Tri,0,0.0185,0.0202
A0A848U0C2,ornithine,Di,0,0.0319,0.0409
A0A848U0C2,ornithine,Mono,0,0.01,0.0101
A0A848U0C2,ornithine,Tri,0,0.005,0.0101
A0A848U0C2,phenylalanine,Di,1,0.8057,0.7
A0A848U0C2,phenylalanine,Mono,0,0.0952,0.0714
A0A848U0C2,phenylalanine,Tri,1,0.83,0.7
A0A848U0C2,proline,Di,0,0.0015,0.0023
A0A848U0C2,proline,Mono,0,0.0021,0.0023
A0A848U0C2,proline,Tri,0,0.014,0.0202
A0A848U0C2,putrescine,Di,0,0.0025,0.0101
A0A848U0C2,putrescine,Mono,0,0.0012,0.0023
A0A848U0C2,putrescine,Tri,0,0.004,0.0101
A0A848U0C2,serine,Di,0,0.1034,0.0915
A0A848U0C2,serine,Mono,0,0.1199,0.0915
A0A848U0C2,serine,Tri,0,0.0495,0.0529
A0A848U0C2,serotonin,Di,0,0.0039,0.0101
A0A848U0C2,serotonin,Mono,0,0.0578,0.0529
A0A848U0C2,serotonin,Tri,0,0.0034,0.0101
A0A848U0C2,threonine,Di,0,0.0231,0.0345
A0A848U0C2,threonine,Mono,0,0.0443,0.0529
A0A848U0C2,threonine,Tri,0,0.0025,0.0101
A0A848U0C2,tryptamine,Di,0,0.0021,0.0023
A0A848U0C2,tryptamine,Mono,0,0.0008,0.0023
A0A848U0C2,tryptamine,Tri,0,0.0061,0.0101
A0A848U0C2,tyramine,Di,0,0.0105,0.0101
A0A848U0C2,tyramine,Mono,0,0.0729,0.0529
A0A848U0C2,tyramine,Tri,0,0.0104,0.0101
A0A8D5FTP2,"2,3_diaminopropionic acid",Di,0,0.0744,0.0529
A0A8D5FTP2,"2,3_diaminopropionic acid",Mono,0,0.041,0.0529
A0A8D5FTP2,"2,3_diaminopropionic acid",Tri,0,0.4914,0.4014
A0A8D5FTP2,2_aminophenol,Di,1,0.916,0.8636
A0A8D5FTP2,2_aminophenol,Mono,0,0.529,0.4014
A0A8D5FTP2,2_aminophenol,Tri,0,0.9225,0.8636
A0A8D5FTP2,3_methoxytyramine,Di,0,0.6038,0.4638
A0A8D5FTP2,3_methoxytyramine,Mono,0,0.0651,0.0529
A0A8D5FTP2,3_methoxytyramine,Tri,0,0.4368,0.3936
A0A8D5FTP2,alanine,Di,1,0.9257,0.8636
A0A8D5FTP2,alanine,Mono,1,0.9055,0.8636
A0A8D5FTP2,alanine,Tri,0,0.4331,0.3936
A0A8D5FTP2,arginine,Di,0,0.0058,0.0101
A0A8D5FTP2,arginine,Mono,0,0.0029,0.0101
A0A8D5FTP2,arginine,Tri,0,0.0136,0.0137
A0A8D5FTP2,asparagine,Di,0,0.0366,0.0529
A0A8D5FTP2,asparagine,Mono,0,0.0358,0.0409
A0A8D5FTP2,asparagine,Tri,1,0.8101,0.7
A0A8D5FTP2,cadaverine,Di,0,0.0058,0.0101
A0A8D5FTP2,cadaverine,Mono,0,0.0021,0.0023
A0A8D5FTP2,cadaverine,Tri,0,0.0076,0.0101
A0A8D5FTP2,citrulline,Di,0,0.0233,0.0391
A0A8D5FTP2,citrulline,Mono,0,0.0071,0.0101
A0A8D5FTP2,citrulline,Tri,0,0.0081,0.0101
A0A8D5FTP2,cystine,Di,0,0.0258,0.0391
A0A8D5FTP2,cystine,Mono,0,0.0079,0.0101
A0A8D5FTP2,cystine,Tri,0,0.0493,0.0529
A0A8D5FTP2,dopamine,Di,0,0.4109,0.2815
A0A8D5FTP2,dopamine,Mono,0,0.1399,0.0915
A0A8D5FTP2,dopamine,Tri,1,0.8992,0.8571
A0A8D5FTP2,gaba,Di,1,0.9591,0.9023
A0A8D5FTP2,gaba,Mono,1,0.9496,0.9023
A0A8D5FTP2,gaba,Tri,1,0.9651,0.9023
A0A8D5FTP2,glutamine,Di,0,0.0665,0.0529
A0A8D5FTP2,glutamine,Mono,1,0.2608,0.1875
A0A8D5FTP2,glutamine,Tri,0,0.0399,0.0529
A0A8D5FTP2,glyglycine,Di,0,0.0112,0.0101
A0A8D5FTP2,glyglycine,Mono,0,0.0074,0.0101
A0A8D5FTP2,glyglycine,Tri,0,0.1012,0.0915
A0A8D5FTP2,histidine,Di,0,0.002,0.0023
A0A8D5FTP2,histidine,Mono,0,0.0014,0.0023
A0A8D5FTP2,histidine,Tri,0,0.0145,0.0202
A0A8D5FTP2,lysine,Di,0,0.2107,0.1127
A0A8D5FTP2,lysine,Mono,0,0.0191,0.0202
A0A8D5FTP2,lysine,Tri,0,0.0153,0.0202
A0A8D5FTP2,methionine,Di,0,0.0537,0.0529
A0A8D5FTP2,methionine,Mono,0,0.0564,0.0529
A0A8D5FTP2,methionine,Tri,0,0.0884,0.0529
A0A8D5FTP2,ornithine,Di,0,0.1995,0.1127
A0A8D5FTP2,ornithine,Mono,0,0.0692,0.0529
A0A8D5FTP2,ornithine,Tri,0,0.049,0.0529
A0A8D5FTP2,phenylalanine,Di,1,0.8887,0.8333
A0A8D5FTP2,phenylalanine,Mono,0,0.2758,0.1915
A0A8D5FTP2,phenylalanine,Tri,1,0.9402,0.8696
A0A8D5FTP2,proline,Di,0,0.0057,0.0101
A0A8D5FTP2,proline,Mono,0,0.0078,0.0101
A0A8D5FTP2,proline,Tri,0,0.0616,0.0529
A0A8D5FTP2,putrescine,Di,0,0.0058,0.0101
A0A8D5FTP2,putrescine,Mono,0,0.0021,0.0023
A0A8D5FTP2,putrescine,Tri,0,0.0076,0.0101
A0A8D5FTP2,serine,Di,0,0.1946,0.1127
A0A8D5FTP2,serine,Mono,0,0.2034,0.1127
A0A8D5FTP2,serine,Tri,0,0.129,0.0915
A0A8D5FTP2,serotonin,Di,0,0.0305,0.0409
A0A8D5FTP2,serotonin,Mono,0,0.311,0.2692
A0A8D5FTP2,serotonin,Tri,0,0.0216,0.0301
A0A8D5FTP2,threonine,Di,0,0.0365,0.0529
A0A8D5FTP2,threonine,Mono,0,0.0546,0.0529
A0A8D5FTP2,threonine,Tri,0,0.0042,0.0101
A0A8D5FTP2,tryptamine,Di,0,0.0067,0.0101
A0A8D5FTP2,tryptamine,Mono,0,0.0026,0.0101
A0A8D5FTP2,tryptamine,Tri,0,0.0183,0.0202
A0A8D5FTP2,tyramine,Di,0,0.0502,0.0529
A0A8D5FTP2,tyramine,Mono,0,0.308,0.2692
A0A8D5FTP2,tyramine,Tri,0,0.0423,0.0529
A0A942AQR8,"2,3_diaminopropionic acid",Di,1,0.0648,0.0529
A0A942AQR8,"2,3_diaminopropionic acid",Mono,0,0.041,0.0529
A0A942AQR8,"2,3_diaminopropionic acid",Tri,1,0.4734,0.4014
A0A942AQR8,2_aminophenol,Di,1,0.912,0.8636
A0A942AQR8,2_aminophenol,Mono,1,0.3655,0.2815
A0A942AQR8,2_aminophenol,Tri,1,0.9041,0.8636
A0A942AQR8,3_methoxytyramine,Di,1,0.4441,0.3936
A0A942AQR8,3_methoxytyramine,Mono,0,0.0906,0.0529
A0A942AQR8,3_methoxytyramine,Tri,1,0.4465,0.3936
A0A942AQR8,alanine,Di,1,0.9434,0.9023
A0A942AQR8,alanine,Mono,1,0.9344,0.8636
A0A942AQR8,alanine,Tri,1,0.3391,0.28
A0A942AQR8,arginine,Di,0,0.0141,0.0202
A0A942AQR8,arginine,Mono,0,0.0043,0.0101
A0A942AQR8,arginine,Tri,0,0.0298,0.0391
