Enzyme,Amine,Hydroxyl,active,raw,calibrated,was
A0A848U0C2,ornithine,Tri,0,0.001,0.0069,dev
A0A848U0C2,phenylalanine,Di,1,0.8591,0.7547,dev
A0A848U0C2,phenylalanine,Mono,0,0.0148,0.0264,dev
A0A848U0C2,phenylalanine,Tri,1,0.9159,0.7921,dev
A0A848U0C2,proline,Di,0,0.0009,0.0069,dev
A0A848U0C2,proline,Mono,0,0.0005,0.0069,dev
A0A848U0C2,proline,Tri,0,0.0065,0.0157,dev
A0A848U0C2,putrescine,Di,0,0.0013,0.0096,dev
A0A848U0C2,putrescine,Mono,0,0.0003,0.0069,dev
A0A848U0C2,putrescine,Tri,0,0.0045,0.0096,dev
A0A848U0C2,serine,Di,0,0.0122,0.0264,dev
A0A848U0C2,serine,Mono,0,0.0189,0.0264,dev
A0A848U0C2,serine,Tri,0,0.0133,0.0264,dev
A0A848U0C2,serotonin,Di,0,0.0008,0.0069,dev
A0A848U0C2,serotonin,Mono,0,0.0042,0.0096,dev
A0A848U0C2,serotonin,Tri,0,0.0027,0.0096,dev
A0A848U0C2,threonine,Di,0,0.0012,0.0096,dev
A0A848U0C2,threonine,Mono,0,0.0021,0.0096,dev
A0A848U0C2,threonine,Tri,0,0.0005,0.0069,dev
A0A848U0C2,tryptamine,Di,0,0.0005,0.0069,dev
A0A848U0C2,tryptamine,Mono,0,0.0001,0.0058,dev
A0A848U0C2,tryptamine,Tri,0,0.0024,0.0096,dev
A0A848U0C2,tyramine,Di,0,0.0044,0.0096,dev
A0A848U0C2,tyramine,Mono,0,0.0396,0.046,dev
A0A848U0C2,tyramine,Tri,0,0.0178,0.0264,dev
A0A8D5FTP2,"2,3_diaminopropionic acid",Di,0,0.0743,0.0679,dev
A0A8D5FTP2,"2,3_diaminopropionic acid",Mono,0,0.0116,0.0264,dev
A0A8D5FTP2,"2,3_diaminopropionic acid",Tri,0,0.32,0.22,dev
A0A8D5FTP2,2_aminophenol,Di,0,0.6494,0.5862,dev
A0A8D5FTP2,2_aminophenol,Mono,0,0.0644,0.0679,dev
A0A8D5FTP2,2_aminophenol,Tri,0,0.6855,0.5862,dev
A0A8D5FTP2,3_methoxytyramine,Di,0,0.1845,0.1317,dev
A0A8D5FTP2,3_methoxytyramine,Mono,0,0.0039,0.0096,dev
A0A8D5FTP2,3_methoxytyramine,Tri,0,0.0841,0.0741,dev
A0A8D5FTP2,alanine,Di,1,0.9641,0.8273,dev
A0A8D5FTP2,alanine,Mono,0,0.608,0.566,dev
A0A8D5FTP2,alanine,Tri,0,0.1232,0.0781,dev
A0A8D5FTP2,arginine,Di,0,0.0013,0.0096,dev
A0A8D5FTP2,arginine,Mono,0,0.0002,0.0069,dev
A0A8D5FTP2,arginine,Tri,0,0.0014,0.0096,dev
A0A8D5FTP2,asparagine,Di,0,0.0703,0.0679,dev
A0A8D5FTP2,asparagine,Mono,0,0.0184,0.0264,dev
A0A8D5FTP2,asparagine,Tri,1,0.9472,0.7921,dev
A0A8D5FTP2,cadaverine,Di,0,0.0025,0.0096,dev
A0A8D5FTP2,cadaverine,Mono,0,0.0006,0.0069,dev
A0A8D5FTP2,cadaverine,Tri,0,0.0079,0.0167,dev
A0A8D5FTP2,citrulline,Di,0,0.0039,0.0096,dev
A0A8D5FTP2,citrulline,Mono,0,0.0004,0.0069,dev
A0A8D5FTP2,citrulline,Tri,0,0.0019,0.0096,dev
A0A8D5FTP2,cystine,Di,0,0.0056,0.0157,dev
A0A8D5FTP2,cystine,Mono,0,0.0004,0.0069,dev
A0A8D5FTP2,cystine,Tri,0,0.0049,0.0097,dev
A0A8D5FTP2,dopamine,Di,0,0.2161,0.1317,dev
A0A8D5FTP2,dopamine,Mono,0,0.0184,0.0264,dev
A0A8D5FTP2,dopamine,Tri,0,0.9182,0.7921,dev
A0A8D5FTP2,gaba,Di,1,0.9864,0.8343,dev
A0A8D5FTP2,gaba,Mono,1,0.9683,0.8273,dev
A0A8D5FTP2,gaba,Tri,1,0.9902,0.8873,dev
A0A8D5FTP2,glutamine,Di,0,0.0108,0.0264,dev
A0A8D5FTP2,glutamine,Mono,0,0.0027,0.0096,dev
A0A8D5FTP2,glutamine,Tri,0,0.0069,0.0157,dev
A0A8D5FTP2,glyglycine,Di,0,0.0145,0.0264,dev
A0A8D5FTP2,glyglycine,Mono,0,0.0023,0.0096,dev
A0A8D5FTP2,glyglycine,Tri,0,0.0245,0.0264,dev
A0A8D5FTP2,histidine,Di,0,0.0011,0.0096,dev
A0A8D5FTP2,histidine,Mono,0,0.0003,0.0069,dev
A0A8D5FTP2,histidine,Tri,0,0.0023,0.0096,dev
A0A8D5FTP2,lysine,Di,0,0.0271,0.0264,dev
A0A8D5FTP2,lysine,Mono,0,0.0024,0.0096,dev
A0A8D5FTP2,lysine,Tri,0,0.0052,0.0157,dev
A0A8D5FTP2,methionine,Di,0,0.0112,0.0264,dev
A0A8D5FTP2,methionine,Mono,0,0.0017,0.0096,dev
A0A8D5FTP2,methionine,Tri,0,0.0062,0.0157,dev
A0A8D5FTP2,ornithine,Di,0,0.0269,0.0264,dev
A0A8D5FTP2,ornithine,Mono,0,0.0033,0.0096,dev
A0A8D5FTP2,ornithine,Tri,0,0.0077,0.0167,dev
A0A8D5FTP2,phenylalanine,Di,1,0.9807,0.8343,dev
A0A8D5FTP2,phenylalanine,Mono,0,0.0652,0.0679,dev
A0A8D5FTP2,phenylalanine,Tri,1,0.987,0.8343,dev
A0A8D5FTP2,proline,Di,0,0.0047,0.0097,dev
A0A8D5FTP2,proline,Mono,0,0.0019,0.0096,dev
A0A8D5FTP2,proline,Tri,0,0.0274,0.0264,dev
A0A8D5FTP2,putrescine,Di,0,0.0036,0.0096,dev
A0A8D5FTP2,putrescine,Mono,0,0.0008,0.0069,dev
A0A8D5FTP2,putrescine,Tri,0,0.0115,0.0264,dev
A0A8D5FTP2,serine,Di,0,0.0188,0.0264,dev
A0A8D5FTP2,serine,Mono,0,0.0183,0.0264,dev
A0A8D5FTP2,serine,Tri,0,0.0201,0.0264,dev
A0A8D5FTP2,serotonin,Di,0,0.0021,0.0096,dev
A0A8D5FTP2,serotonin,Mono,0,0.0093,0.0179,dev
A0A8D5FTP2,serotonin,Tri,0,0.0046,0.0096,dev
A0A8D5FTP2,threonine,Di,0,0.0033,0.0096,dev
A0A8D5FTP2,threonine,Mono,0,0.0035,0.0096,dev
A0A8D5FTP2,threonine,Tri,0,0.0007,0.0069,dev
A0A8D5FTP2,tryptamine,Di,0,0.0029,0.0096,dev
A0A8D5FTP2,tryptamine,Mono,0,0.0003,0.0069,dev
A0A8D5FTP2,tryptamine,Tri,0,0.0088,0.0179,dev
A0A8D5FTP2,tyramine,Di,0,0.0111,0.0264,dev
A0A8D5FTP2,tyramine,Mono,0,0.0678,0.0679,dev
A0A8D5FTP2,tyramine,Tri,0,0.0263,0.0264,dev
A0A8J7U9Z7,"2,3_diaminopropionic acid",Di,0,0.0082,0.0167,test
A0A8J7U9Z7,"2,3_diaminopropionic acid",Mono,0,0.0009,0.0069,test
A0A8J7U9Z7,"2,3_diaminopropionic acid",Tri,0,0.0535,0.0679,test
A0A8J7U9Z7,2_aminophenol,Di,0,0.1034,0.0758,test
A0A8J7U9Z7,2_aminophenol,Mono,0,0.0041,0.0096,test
A0A8J7U9Z7,2_aminophenol,Tri,0,0.2022,0.1317,test
A0A8J7U9Z7,3_methoxytyramine,Di,0,0.0342,0.0264,test
A0A8J7U9Z7,3_methoxytyramine,Mono,0,0.0007,0.0069,test
A0A8J7U9Z7,3_methoxytyramine,Tri,0,0.0291,0.0264,test
A0A8J7U9Z7,alanine,Di,1,0.9303,0.7921,test
A0A8J7U9Z7,alanine,Mono,1,0.3461,0.2642,test
A0A8J7U9Z7,alanine,Tri,0,0.0824,0.0741,test
A0A8J7U9Z7,arginine,Di,0,0.0001,0.0058,test
A0A8J7U9Z7,arginine,Mono,0,0.0,0.0,test
A0A8J7U9Z7,arginine,Tri,0,0.0001,0.0058,test
A0A8J7U9Z7,asparagine,Di,0,0.0343,0.0264,test
A0A8J7U9Z7,asparagine,Mono,0,0.007,0.0157,test
A0A8J7U9Z7,asparagine,Tri,1,0.9122,0.7921,test
A0A8J7U9Z7,cadaverine,Di,0,0.0007,0.0069,test
A0A8J7U9Z7,cadaverine,Mono,0,0.0001,0.0058,test
A0A8J7U9Z7,cadaverine,Tri,0,0.0028,0.0096,test
A0A8J7U9Z7,citrulline,Di,0,0.0008,0.0069,test
A0A8J7U9Z7,citrulline,Mono,0,0.0001,0.0058,test
A0A8J7U9Z7,citrulline,Tri,0,0.0005,0.0069,test
A0A8J7U9Z7,cystine,Di,0,0.0013,0.0096,test
A0A8J7U9Z7,cystine,Mono,0,0.0001,0.0058,test
A0A8J7U9Z7,cystine,Tri,0,0.0015,0.0096,test
A0A8J7U9Z7,dopamine,Di,0,0.0877,0.0758,test
A0A8J7U9Z7,dopamine,Mono,0,0.0078,0.0167,test
A0A8J7U9Z7,dopamine,Tri,1,0.9003,0.7921,test
A0A8J7U9Z7,gaba,Di,1,0.9037,0.7921,test
A0A8J7U9Z7,gaba,Mono,1,0.7689,0.7234,test
A0A8J7U9Z7,gaba,Tri,1,0.9517,0.7921,test
A0A8J7U9Z7,glutamine,Di,0,0.002,0.0096,test
A0A8J7U9Z7,glutamine,Mono,0,0.0005,0.0069,test
A0A8J7U9Z7,glutamine,Tri,0,0.0017,0.0096,test
A0A8J7U9Z7,glyglycine,Di,0,0.0054,0.0157,test
A0A8J7U9Z7,glyglycine,Mono,0,0.0006,0.0069,test
A0A8J7U9Z7,glyglycine,Tri,0,0.011,0.0264,test
A0A8J7U9Z7,histidine,Di,0,0.0005,0.0069,test
A0A8J7U9Z7,histidine,Mono,0,0.0001,0.0058,test
A0A8J7U9Z7,histidine,Tri,0,0.0013,0.0096,test
A0A8J7U9Z7,lysine,Di,0,0.0079,0.0167,test
A0A8J7U9Z7,lysine,Mono,0,0.0005,0.0069,test
A0A8J7U9Z7,lysine,Tri,0,0.0017,0.0096,test
A0A8J7U9Z7,methionine,Di,0,0.0017,0.0096,test
A0A8J7U9Z7,methionine,Mono,0,0.0002,0.0069,test
A0A8J7U9Z7,methionine,Tri,0,0.0011,0.0096,test
A0A8J7U9Z7,ornithine,Di,0,0.0029,0.0096,test
A0A8J7U9Z7,ornithine,Mono,0,0.0003,0.0069,test
A0A8J7U9Z7,ornithine,Tri,0,0.0012,0.0096,test
A0A8J7U9Z7,phenylalanine,Di,1,0.9577,0.7921,test
A0A8J7U9Z7,phenylalanine,Mono,0,0.0236,0.0264,test
A0A8J7U9Z7,phenylalanine,Tri,1,0.9739,0.8273,test
A0A8J7U9Z7,proline,Di,0,0.0007,0.0069,test
A0A8J7U9Z7,proline,Mono,0,0.0002,0.0069,test
A0A8J7U9Z7,proline,Tri,0,0.0066,0.0157,test
A0A8J7U9Z7,putrescine,Di,0,0.001,0.0069,test
A0A8J7U9Z7,putrescine,Mono,0,0.0001,0.0069,test
A0A8J7U9Z7,putrescine,Tri,0,0.0042,0.0096,test
A0A8J7U9Z7,serine,Di,0,0.0157,0.0264,test
A0A8J7U9Z7,serine,Mono,0,0.0085,0.0167,test
A0A8J7U9Z7,serine,Tri,0,0.022,0.0264,test
A0A8J7U9Z7,serotonin,Di,0,0.0005,0.0069,test
A0A8J7U9Z7,serotonin,Mono,0,0.002,0.0096,test
A0A8J7U9Z7,serotonin,Tri,0,0.0017,0.0096,test
A0A8J7U9Z7,threonine,Di,0,0.0018,0.0096,test
A0A8J7U9Z7,threonine,Mono,0,0.0017,0.0096,test
A0A8J7U9Z7,threonine,Tri,0,0.0006,0.0069,test
A0A8J7U9Z7,tryptamine,Di,0,0.0004,0.0069,test
A0A8J7U9Z7,tryptamine,Mono,0,0.0,0.0,test
A0A8J7U9Z7,tryptamine,Tri,0,0.0016,0.0096,test
A0A8J7U9Z7,tyramine,Di,0,0.0034,0.0096,test
A0A8J7U9Z7,tyramine,Mono,0,0.0206,0.0264,test
A0A8J7U9Z7,tyramine,Tri,0,0.0152,0.0264,test
A0A942AQR8,"2,3_diaminopropionic acid",Di,0,0.1068,0.0758,dev
A0A942AQR8,"2,3_diaminopropionic acid",Mono,0,0.0135,0.0264,dev
A0A942AQR8,"2,3_diaminopropionic acid",Tri,1,0.3379,0.2642,dev
A0A942AQR8,2_aminophenol,Di,1,0.7354,0.7234,dev
A0A942AQR8,2_aminophenol,Mono,1,0.0752,0.0679,dev
A0A942AQR8,2_aminophenol,Tri,1,0.5799,0.566,dev
A0A942AQR8,3_methoxytyramine,Di,1,0.4168,0.37,dev
A0A942AQR8,3_methoxytyramine,Mono,0,0.0062,0.0157,dev
A0A942AQR8,3_methoxytyramine,Tri,0,0.0722,0.0679,dev
A0A942AQR8,alanine,Di,1,0.9583,0.7921,dev
A0A942AQR8,alanine,Mono,1,0.537,0.4048,dev
A0A942AQR8,alanine,Tri,0,0.0293,0.0264,dev
A0A942AQR8,arginine,Di,0,0.0013,0.0096,dev
A0A942AQR8,arginine,Mono,0,0.0002,0.0069,dev
A0A942AQR8,arginine,Tri,0,0.0009,0.0069,dev
A0A942AQR8,asparagine,Di,0,0.0397,0.046,dev
A0A942AQR8,asparagine,Mono,0,0.0111,0.0264,dev
A0A942AQR8,asparagine,Tri,1,0.9196,0.7921,dev
A0A942AQR8,cadaverine,Di,0,0.0018,0.0096,dev
A0A942AQR8,cadaverine,Mono,0,0.0003,0.0069,dev
A0A942AQR8,cadaverine,Tri,0,0.0019,0.0096,dev
A0A942AQR8,citrulline,Di,0,0.0013,0.0096,dev
A0A942AQR8,citrulline,Mono,0,0.0002,0.0069,dev
A0A942AQR8,citrulline,Tri,0,0.0004,0.0069,dev
A0A942AQR8,cystine,Di,0,0.0092,0.0179,dev
A0A942AQR8,cystine,Mono,0,0.0004,0.0069,dev
A0A942AQR8,cystine,Tri,0,0.0029,0.0096,dev
A0A942AQR8,dopamine,Di,1,0.2094,0.1317,dev
A0A942AQR8,dopamine,Mono,0,0.0164,0.0264,dev
A0A942AQR8,dopamine,Tri,1,0.8851,0.7547,dev
A0A942AQR8,gaba,Di,1,0.9791,0.8343,dev
A0A942AQR8,gaba,Mono,1,0.8987,0.7921,dev
A0A942AQR8,gaba,Tri,1,0.9715,0.8273,dev
A0A942AQR8,glutamine,Di,0,0.0146,0.0264,dev
A0A942AQR8,glutamine,Mono,0,0.0045,0.0096,dev
A0A942AQR8,glutamine,Tri,0,0.0042,0.0096,dev
A0A942AQR8,glyglycine,Di,0,0.0085,0.0167,dev
A0A942AQR8,glyglycine,Mono,0,0.001,0.0069,dev
A0A942AQR8,glyglycine,Tri,0,0.0046,0.0097,dev
A0A942AQR8,histidine,Di,0,0.0006,0.0069,dev
A0A942AQR8,histidine,Mono,0,0.0002,0.0069,dev
A0A942AQR8,histidine,Tri,0,0.0008,0.0069,dev
A0A942AQR8,lysine,Di,0,0.0371,0.046,dev
A0A942AQR8,lysine,Mono,0,0.0026,0.0096,dev
A0A942AQR8,lysine,Tri,0,0.0032,0.0096,dev
A0A942AQR8,methionine,Di,0,0.0074,0.0167,dev
A0A942AQR8,methionine,Mono,0,0.001,0.0096,dev
A0A942AQR8,methionine,Tri,0,0.0024,0.0096,dev
A0A942AQR8,ornithine,Di,1,0.178,0.1317,dev
A0A942AQR8,ornithine,Mono,1,0.0186,0.0264,dev
A0A942AQR8,ornithine,Tri,0,0.0232,0.0264,dev
A0A942AQR8,phenylalanine,Di,1,0.9566,0.7921,dev
A0A942AQR8,phenylalanine,Mono,0,0.0318,0.0264,dev
A0A942AQR8,phenylalanine,Tri,1,0.9241,0.7921,dev
A0A942AQR8,proline,Di,0,0.0015,0.0096,dev
A0A942AQR8,proline,Mono,0,0.0005,0.0069,dev
A0A942AQR8,proline,Tri,0,0.0071,0.0157,dev
A0A942AQR8,putrescine,Di,0,0.0032,0.0096,dev
A0A942AQR8,putrescine,Mono,0,0.0005,0.0069,dev
A0A942AQR8,putrescine,Tri,0,0.0033,0.0096,dev
A0A942AQR8,serine,Di,0,0.0134,0.0264,dev
A0A942AQR8,serine,Mono,0,0.0111,0.0264,dev
A0A942AQR8,serine,Tri,0,0.0061,0.0157,dev
A0A942AQR8,serotonin,Di,0,0.0041,0.0096,dev
A0A942AQR8,serotonin,Mono,1,0.047,0.0679,dev
A0A942AQR8,serotonin,Tri,0,0.0053,0.0157,dev
A0A942AQR8,threonine,Di,0,0.0025,0.0096,dev
A0A942AQR8,threonine,Mono,0,0.0037,0.0096,dev
A0A942AQR8,threonine,Tri,0,0.0001,0.0058,dev
A0A942AQR8,tryptamine,Di,0,0.0032,0.0096,dev
A0A942AQR8,tryptamine,Mono,0,0.0006,0.0069,dev
A0A942AQR8,tryptamine,Tri,0,0.0039,0.0096,dev
A0A942AQR8,tyramine,Di,0,0.0137,0.0264,dev
A0A942AQR8,tyramine,Mono,1,0.1055,0.0758,dev
A0A942AQR8,tyramine,Tri,0,0.0133,0.0264,dev
A0A952U252,"2,3_diaminopropionic acid",Di,0,0.0313,0.0264,dev
A0A952U252,"2,3_diaminopropionic acid",Mono,0,0.0057,0.0157,dev
A0A952U252,"2,3_diaminopropionic acid",Tri,0,0.1979,0.1317,dev
A0A952U252,2_aminophenol,Di,0,0.3773,0.2642,dev
A0A952U252,2_aminophenol,Mono,0,0.0186,0.0264,dev
A0A952U252,2_aminophenol,Tri,0,0.4557,0.37,dev
A0A952U252,3_methoxytyramine,Di,0,0.1195,0.0758,dev
A0A952U252,3_methoxytyramine,Mono,0,0.0017,0.0096,dev
A0A952U252,3_methoxytyramine,Tri,0,0.0312,0.0264,dev
A0A952U252,alanine,Di,1,0.8229,0.7547,dev
A0A952U252,alanine,Mono,0,0.3476,0.2642,dev
A0A952U252,alanine,Tri,0,0.0476,0.0679,dev
A0A952U252,arginine,Di,0,0.0006,0.0069,dev
A0A952U252,arginine,Mono,0,0.0002,0.0069,dev
A0A952U252,arginine,Tri,0,0.0007,0.0069,dev
A0A952U252,asparagine,Di,0,0.0172,0.0264,dev
A0A952U252,asparagine,Mono,0,0.0059,0.0157,dev
A0A952U252,asparagine,Tri,1,0.834,0.7547,dev
A0A952U252,cadaverine,Di,0,0.0013,0.0096,dev
A0A952U252,cadaverine,Mono,0,0.0003,0.0069,dev
A0A952U252,cadaverine,Tri,0,0.0023,0.0096,dev
A0A952U252,citrulline,Di,0,0.0034,0.0096,dev
A0A952U252,citrulline,Mono,0,0.0006,0.0069,dev
A0A952U252,citrulline,Tri,0,0.0012,0.0096,dev
A0A952U252,cystine,Di,0,0.0035,0.0096,dev
A0A952U252,cystine,Mono,0,0.0003,0.0069,dev
A0A952U252,cystine,Tri,0,0.0024,0.0096,dev
A0A952U252,dopamine,Di,0,0.0889,0.0758,dev
A0A952U252,dopamine,Mono,0,0.007,0.0157,dev
A0A952U252,dopamine,Tri,1,0.8234,0.7547,dev
A0A952U252,gaba,Di,1,0.8927,0.7547,dev
A0A952U252,gaba,Mono,1,0.8021,0.7547,dev
A0A952U252,gaba,Tri,1,0.9085,0.7921,dev
A0A952U252,glutamine,Di,0,0.0152,0.0264,dev
A0A952U252,glutamine,Mono,0,0.0092,0.0179,dev
A0A952U252,glutamine,Tri,0,0.0053,0.0157,dev
A0A952U252,glyglycine,Di,0,0.0063,0.0157,dev
A0A952U252,glyglycine,Mono,0,0.0012,0.0096,dev
A0A952U252,glyglycine,Tri,0,0.0085,0.0167,dev
A0A952U252,histidine,Di,0,0.0005,0.0069,dev
A0A952U252,histidine,Mono,0,0.0003,0.0069,dev
A0A952U252,histidine,Tri,0,0.0012,0.0096,dev
A0A952U252,lysine,Di,0,0.0139,0.0264,dev
A0A952U252,lysine,Mono,0,0.0026,0.0096,dev
A0A952U252,lysine,Tri,0,0.0021,0.0096,dev
A0A952U252,methionine,Di,0,0.0061,0.0157,dev
A0A952U252,methionine,Mono,0,0.0023,0.0096,dev
A0A952U252,methionine,Tri,0,0.0044,0.0096,dev
A0A952U252,ornithine,Di,0,0.0324,0.0264,dev
A0A952U252,ornithine,Mono,0,0.008,0.0167,dev
A0A952U252,ornithine,Tri,0,0.0086,0.0167,dev
A0A952U252,phenylalanine,Di,1,0.8986,0.7921,dev
A0A952U252,phenylalanine,Mono,0,0.0372,0.046,dev
A0A952U252,phenylalanine,Tri,1,0.9409,0.7921,dev
A0A952U252,proline,Di,0,0.0019,0.0096,dev
A0A952U252,proline,Mono,0,0.0011,0.0096,dev
A0A952U252,proline,Tri,0,0.0077,0.0167,dev
A0A952U252,putrescine,Di,0,0.0014,0.0096,dev
A0A952U252,putrescine,Mono,0,0.0003,0.0069,dev
A0A952U252,putrescine,Tri,0,0.0024,0.0096,dev
A0A952U252,serine,Di,0,0.0081,0.0167,dev
A0A952U252,serine,Mono,0,0.0086,0.0167,dev
A0A952U252,serine,Tri,0,0.0074,0.0167,dev
A0A952U252,serotonin,Di,0,0.0026,0.0096,dev
A0A952U252,serotonin,Mono,0,0.0346,0.046,dev
A0A952U252,serotonin,Tri,0,0.0058,0.0157,dev
A0A952U252,threonine,Di,0,0.0009,0.0069,dev
A0A952U252,threonine,Mono,0,0.0033,0.0096,dev
A0A952U252,threonine,Tri,0,0.0002,0.0069,dev
A0A952U252,tryptamine,Di,0,0.003,0.0096,dev
A0A952U252,tryptamine,Mono,0,0.0004,0.0069,dev
A0A952U252,tryptamine,Tri,0,0.0067,0.0157,dev
A0A952U252,tyramine,Di,0,0.0061,0.0157,dev
A0A952U252,tyramine,Mono,0,0.0795,0.0679,dev
A0A952U252,tyramine,Tri,0,0.0139,0.0264,dev
A6LC91,"2,3_diaminopropionic acid",Di,0,0.0213,0.0264,dev
A6LC91,"2,3_diaminopropionic acid",Mono,0,0.0036,0.0096,dev
A6LC91,"2,3_diaminopropionic acid",Tri,0,0.0785,0.0679,dev
A6LC91,2_aminophenol,Di,0,0.4664,0.37,dev
A6LC91,2_aminophenol,Mono,0,0.036,0.046,dev
A6LC91,2_aminophenol,Tri,0,0.3561,0.2642,dev
A6LC91,3_methoxytyramine,Di,0,0.0626,0.0679,dev
A6LC91,3_methoxytyramine,Mono,0,0.0012,0.0096,dev
A6LC91,3_methoxytyramine,Tri,0,0.0149,0.0264,dev
A6LC91,alanine,Di,0,0.742,0.7234,dev
A6LC91,alanine,Mono,0,0.1987,0.1317,dev
A6LC91,alanine,Tri,0,0.0158,0.0264,dev
A6LC91,arginine,Di,0,0.0003,0.0069,dev
A6LC91,arginine,Mono,0,0.0001,0.0058,dev
A6LC91,arginine,Tri,0,0.0002,0.0069,dev
A6LC91,asparagine,Di,0,0.015,0.0264,dev
A6LC91,asparagine,Mono,0,0.0047,0.0097,dev
A6LC91,asparagine,Tri,0,0.7753,0.7234,dev
A6LC91,cadaverine,Di,0,0.0004,0.0069,dev
A6LC91,cadaverine,Mono,0,0.0001,0.0058,dev
A6LC91,cadaverine,Tri,0,0.0004,0.0069,dev
A6LC91,citrulline,Di,0,0.0005,0.0069,dev
A6LC91,citrulline,Mono,0,0.0001,0.0058,dev
A6LC91,citrulline,Tri,0,0.0001,0.0058,dev
A6LC91,cystine,Di,0,0.0023,0.0096,dev
A6LC91,cystine,Mono,0,0.0001,0.0058,dev
A6LC91,cystine,Tri,0,0.0009,0.0069,dev
A6LC91,dopamine,Di,0,0.0826,0.0741,dev
A6LC91,dopamine,Mono,0,0.0069,0.0157,dev
A6LC91,dopamine,Tri,0,0.7467,0.7234,dev
A6LC91,gaba,Di,0,0.7103,0.6364,dev
A6LC91,gaba,Mono,0,0.4667,0.37,dev
A6LC91,gaba,Tri,0,0.6867,0.5862,dev
A6LC91,glutamine,Di,0,0.0024,0.0096,dev
A6LC91,glutamine,Mono,0,0.0017,0.0096,dev
A6LC91,glutamine,Tri,0,0.0015,0.0096,dev
A6LC91,glyglycine,Di,0,0.0022,0.0096,dev
A6LC91,glyglycine,Mono,0,0.0004,0.0069,dev
A6LC91,glyglycine,Tri,0,0.0018,0.0096,dev
A6LC91,histidine,Di,0,0.0003,0.0069,dev
A6LC91,histidine,Mono,0,0.0001,0.0058,dev
A6LC91,histidine,Tri,0,0.0005,0.0069,dev
A6LC91,lysine,Di,0,0.0085,0.0167,dev
A6LC91,lysine,Mono,0,0.0007,0.0069,dev
A6LC91,lysine,Tri,0,0.0005,0.0069,dev
A6LC91,methionine,Di,0,0.0016,0.0096,dev
A6LC91,methionine,Mono,0,0.0005,0.0069,dev
A6LC91,methionine,Tri,0,0.001,0.0069,dev
A6LC91,ornithine,Di,0,0.0465,0.0679,dev
A6LC91,ornithine,Mono,0,0.0059,0.0157,dev
A6LC91,ornithine,Tri,0,0.0054,0.0157,dev
A6LC91,phenylalanine,Di,0,0.8673,0.7547,dev
A6LC91,phenylalanine,Mono,0,0.0201,0.0264,dev
A6LC91,phenylalanine,Tri,0,0.8321,0.7547,dev
A6LC91,proline,Di,0,0.0006,0.0069,dev
A6LC91,proline,Mono,0,0.0002,0.0069,dev
A6LC91,proline,Tri,0,0.0039,0.0096,dev
A6LC91,putrescine,Di,0,0.0007,0.0069,dev
A6LC91,putrescine,Mono,0,0.0001,0.0058,dev
A6LC91,putrescine,Tri,0,0.0008,0.0069,dev
A6LC91,serine,Di,0,0.0044,0.0096,dev
A6LC91,serine,Mono,0,0.005,0.0157,dev
A6LC91,serine,Tri,0,0.0025,0.0096,dev
A6LC91,serotonin,Di,0,0.0006,0.0069,dev
A6LC91,serotonin,Mono,0,0.0093,0.0179,dev
A6LC91,serotonin,Tri,0,0.001,0.0096,dev
A6LC91,threonine,Di,0,0.0004,0.0069,dev
A6LC91,threonine,Mono,0,0.001,0.0069,dev
A6LC91,threonine,Tri,0,0.0,0.0,dev
A6LC91,tryptamine,Di,0,0.0007,0.0069,dev
A6LC91,tryptamine,Mono,0,0.0002,0.0069,dev
A6LC91,tryptamine,Tri,0,0.0011,0.0096,dev
A6LC91,tyramine,Di,0,0.0033,0.0096,dev
A6LC91,tyramine,Mono,0,0.0321,0.0264,dev
A6LC91,tyramine,Tri,0,0.0041,0.0096,dev
A7A5K1,"2,3_diaminopropionic acid",Di,0,0.0643,0.0679,test
A7A5K1,"2,3_diaminopropionic acid",Mono,0,0.0138,0.0264,test
A7A5K1,"2,3_diaminopropionic acid",Tri,0,0.4201,0.37,test
A7A5K1,2_aminophenol,Di,0,0.5545,0.4048,test
A7A5K1,2_aminophenol,Mono,0,0.04,0.046,test
A7A5K1,2_aminophenol,Tri,0,0.7062,0.6364,test
A7A5K1,3_methoxytyramine,Di,0,0.0273,0.0264,test
A7A5K1,3_methoxytyramine,Mono,0,0.0013,0.0096,test
A7A5K1,3_methoxytyramine,Tri,0,0.0198,0.0264,test
A7A5K1,alanine,Di,0,0.9418,0.7921,test
A7A5K1,alanine,Mono,0,0.7029,0.6364,test
A7A5K1,alanine,Tri,0,0.461,0.37,test
A7A5K1,arginine,Di,0,0.0013,0.0096,test
A7A5K1,arginine,Mono,0,0.0003,0.0069,test
A7A5K1,arginine,Tri,0,0.0027,0.0096,test
A7A5K1,asparagine,Di,0,0.04,0.046,test
A7A5K1,asparagine,Mono,0,0.0153,0.0264,test
A7A5K1,asparagine,Tri,0,0.9497,0.7921,test
A7A5K1,cadaverine,Di,0,0.0017,0.0096,test
A7A5K1,cadaverine,Mono,0,0.0004,0.0069,test
A7A5K1,cadaverine,Tri,0,0.004,0.0096,test
A7A5K1,citrulline,Di,0,0.0044,0.0096,test
A7A5K1,citrulline,Mono,0,0.0008,0.0069,test
A7A5K1,citrulline,Tri,0,0.0026,0.0096,test
A7A5K1,cystine,Di,0,0.0038,0.0096,test
A7A5K1,cystine,Mono,0,0.0005,0.0069,test
A7A5K1,cystine,Tri,0,0.0049,0.0097,test
